demo,map,linetype,player,team,time (s),hp,death,action,target,target_team,targeted,value,uid,stat1,stat2,stat3,stat4,stat5,stat6,stat7,stat8,stat9,stat10,stat11,stat12,stat13,stat14,stat15,stat16,stat17,stat18,stat19,stat20
1,skyway,log,Wreckk,BLU,-27.981,1839.0,,wild bastion,,,0,537,0
1,skyway,log,Nyx Spectra,BLU,-27.615,1606.0,,clear mind,Relinquished,BLU,0,553,1
1,skyway,log,-Kurgain,BLU,-26.466,1602.0,,fortitude,hummus,BLU,0,664,2
1,skyway,log,Nyx Spectra,BLU,-26.027,,,fortitude,Relinquished,BLU,0,712,3
1,skyway,log,Popscile,BLU,-25.938,1847.0,,wild bastion,,,0,733,4
1,skyway,log,hummus,BLU,-25.8,1847.0,,wild bastion,,BLU,0,753,5
1,skyway,log,-Kurgain,BLU,-24.31,,,clear mind,hummus,BLU,0,939,6
1,skyway,log,Nyx Spectra,BLU,-23.938,,,clear mind,Kaalia,BLU,0,966,7
1,skyway,log,TERRYY,BLU,-22.937,1825.0,,wild bastion,,,0,1058,8
1,skyway,log,Nyx Spectra,BLU,-20.114,,,clear mind,Wreckk,BLU,0,1331,9
1,skyway,log,-Kurgain,BLU,-19.708,,,clear mind,Kaalia,BLU,0,1364,10
1,skyway,log,Nyx Spectra,BLU,-16.704,,,clear mind,TERRYY,BLU,0,1597,11
1,skyway,log,-Kurgain,BLU,-16.398,,,clear mind,Popscile,BLU,0,1626,12
1,skyway,log,Kaalia,BLU,-13.657,1606.0,,world of pain,,BLU,0,1755,13
1,skyway,log,-Kurgain,BLU,-13.157,,,clear mind,Wreckk,BLU,0,1804,14
1,skyway,log,Nyx Spectra,BLU,-11.658,,,clear mind,Popscile,BLU,0,1892,15
1,skyway,log,Kaalia,BLU,-10.067,,,call to justice,,,0,2101,16
1,skyway,log,-Kurgain,BLU,-9.876,,,clear mind,Kaalia,BLU,0,2117,17
1,skyway,log,Nyx Spectra,BLU,-8.236,,,clear mind,-Kurgain,BLU,0,2299,18
1,skyway,log,Nyx Spectra,BLU,-7.509,,,regen aura,,,0,2356,19
1,skyway,log,-Kurgain,BLU,-7.235,,,regen aura,,BLU,0,2376,20
1,skyway,log,Kaalia,BLU,-5.188,,,enforced morale,Nyx Spectra,BLU,0,2528,21
1,skyway,log,-Kurgain,BLU,-5.048,,,recovery aura,,,0,2552,22
1,skyway,log,TERRYY,BLU,-3.686,,,call to justice,,BLU,0,2771,23
1,skyway,log,-Kurgain,BLU,-2.867,,,call to justice,,,0,2893,24
1,skyway,log,Relinquished,BLU,-2.427,1829.7,,call to justice,,BLU,0,2946,25
1,skyway,log,Nyx Spectra,BLU,-2.171,1606.0,,adreneline boost,-Kurgain,BLU,0,2987,26
1,skyway,log,Kaalia,BLU,-1.917,,,enforced morale,Relinquished,BLU,0,3007,27
1,skyway,log,Wreckk,BLU,-1.917,,,call to justice,,BLU,0,3018,28
1,skyway,log,Kaalia,BLU,-0.651,,,painbringer,Relinquished,BLU,0,3127,29
1,skyway,log,Nyx Spectra,BLU,1.643,,,phantom army,!pos,,0,3680,30
1,skyway,log,Kaalia,BLU,1.777,,,enforced morale,Wreckk,BLU,0,3722,31
1,skyway,log,-Kurgain,BLU,1.792,,,adreneline boost,Nyx Spectra,BLU,0,3779,32
1,skyway,log,-Kurgain,BLU,3.933,,,clear mind,Nyx Spectra,BLU,0,4761,33
1,skyway,log,Nyx Spectra,BLU,4.951,,,phantasm,!pos,BLU,0,5237,34
1,skyway,log,Zheracles,RED,5.226,1606.0,,raptor pack,,,0,5457,35
1,skyway,log,Kaalia,BLU,6.635,,,green,,,0,6257,36
1,skyway,log,hummus,BLU,7.295,,,raptor pack,,BLU,0,6717,37
1,skyway,log,Zheracles,RED,7.844,,,raptor pack,,,0,7117,38
1,skyway,log,-Kurgain,BLU,7.97,,,clear mind,Nyx Spectra,BLU,0,7195,39
1,skyway,log,Relinquished,BLU,8.127,1829.7,,toxins,,,0,7284,40
1,skyway,log,hummus,BLU,8.811,,,raptor pack,,,0,7701,41
1,skyway,log,Popscile,BLU,8.811,,,toxins,,BLU,0,7722,42
1,skyway,log,Misbeameanor,RED,9.087,1847.0,,wild bastion,,,0,8169,43
1,skyway,log,Wreckk,BLU,9.23,1839.0,,aim,,,0,8483,44
1,skyway,log,Kencian X,RED,9.23,1606.0,,mystic/flight,,,0,8541,45
1,skyway,log,TERRYY,BLU,9.23,,,aim,,,0,8605,46
1,skyway,log,hummus,BLU,9.784,,,blaze,Zheracles,RED,0,8969,47
1,skyway,log,Nyx Spectra,BLU,9.784,,,power boost,,BLU,0,8979,48
1,skyway,log,Zheracles,RED,10.058,,,raptor pack,,,0,9198,49
1,skyway,log,Los Angeles,RED,10.241,1606.0,,fortitude,Misbeameanor,RED,0,9364,50
1,skyway,log,-Kurgain,BLU,10.374,,,fortitude,Relinquished,BLU,0,9465,51
1,skyway,log,Zheracles,RED,10.895,,,aim,,,0,9848,52
1,skyway,log,Kencian X,RED,10.895,,,mystic/flight,,,0,9854,53
1,skyway,log,Relinquished,BLU,11.029,,,raptor pack,,BLU,0,9925,54
1,skyway,log,Popscile,BLU,11.029,,,char,Zheracles,RED,0,9941,55
1,skyway,log,Wreckk,BLU,11.171,,,blaze,Zheracles,RED,0,10144,56
1,skyway,log,Zheracles,RED,11.171,,,,,,1,10144,57
1,skyway,log,Popscile,BLU,12.265,,,bib,Zheracles,RED,0,10923,58
1,skyway,log,Nyx Spectra,BLU,12.44,,,mystic/flight,,,0,11047,59
1,skyway,log,Relinquished,BLU,12.815,,,blaze,Zheracles,RED,0,11297,60
1,skyway,log,TERRYY,BLU,12.957,,,char,Zheracles,RED,0,11414,61
1,skyway,log,Beezer,RED,13.647,1598.0,,jaunt,!pos,,0,11929,62
1,skyway,log,Zheracles,RED,13.647,,,phase shift,,BLU,0,11933,63
1,skyway,log,funkin,RED,13.781,1606.0,,aim,,,0,12002,64
1,skyway,log,Kencian X,RED,14.198,,,mystic/flight,,,0,12307,65
1,skyway,log,Misbeameanor,RED,14.331,,,toxins,,RED,0,12393,66
